label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,dist_thumb_index,dist_thumb_middle,dist_thumb_ring,dist_thumb_pinky,dist_index_middle,dist_index_ring,dist_index_pinky,dist_middle_ring,dist_middle_pinky,dist_ring_pinky
I,0.152468,-0.109200,-0.032261,0.222858,-0.372265,-0.035059,0.201475,-0.583467,-0.042057,0.096535,-0.605290,-0.039374,0.099350,-0.566446,0.010589,0.095827,-0.725946,-0.035490,0.114795,-0.569247,-0.061203,0.119388,-0.452592,-0.066248,0.000000,-0.567260,0.003473,-0.004159,-0.747227,-0.066027,0.038745,-0.561391,-0.094585,0.051180,-0.412279,-0.089437,-0.100226,-0.552712,-0.012058,-0.134880,-0.763124,-0.064909,-0.063335,-0.630776,-0.073500,-0.019812,-0.506201,-0.059808,-0.197512,-0.518697,-0.030749,-0.252341,-0.712214,-0.045833,-0.270626,-0.835251,-0.052433,-0.293200,-0.956051,-0.053699,0.154398,0.198268,0.152824,0.524335,0.079230,0.149167,0.650922,0.117734,0.643650,0.526408
I,0.154604,-0.113680,-0.033997,0.231212,-0.374734,-0.040278,0.212213,-0.590312,-0.051266,0.102108,-0.622611,-0.053494,0.098057,-0.577316,0.008820,0.095785,-0.741310,-0.041621,0.120589,-0.590541,-0.073135,0.132210,-0.468366,-0.081746,0.000000,-0.574901,0.001793,0.002534,-0.751830,-0.069369,0.047543,-0.574512,-0.102633,0.062316,-0.422208,-0.101802,-0.098053,-0.556727,-0.013767,-0.122428,-0.771457,-0.068415,-0.053145,-0.637994,-0.078038,-0.010549,-0.504968,-0.065281,-0.191647,-0.515403,-0.032859,-0.245971,-0.709112,-0.051312,-0.263828,-0.837256,-0.060158,-0.281906,-0.959442,-0.062633,0.157155,0.204315,0.162885,0.510805,0.083759,0.147377,0.642376,0.110266,0.638051,0.529321
I,0.150278,-0.121857,-0.034440,0.224850,-0.380878,-0.040177,0.202231,-0.589546,-0.050392,0.096857,-0.627342,-0.050877,0.104463,-0.571906,0.012570,0.101270,-0.727273,-0.034928,0.118682,-0.571612,-0.064228,0.123331,-0.455869,-0.072286,0.000000,-0.574413,0.006581,0.000801,-0.744186,-0.061200,0.037369,-0.562235,-0.091271,0.047040,-0.415709,-0.088950,-0.103027,-0.561686,-0.008459,-0.137132,-0.771422,-0.058616,-0.071690,-0.650541,-0.067014,-0.028519,-0.532567,-0.055037,-0.201536,-0.528244,-0.027145,-0.257164,-0.720569,-0.040558,-0.278402,-0.838885,-0.045458,-0.299350,-0.954143,-0.045821,0.173505,0.217418,0.157167,0.513594,0.086216,0.170120,0.653404,0.139158,0.640233,0.501075
I,0.136379,-0.121125,-0.040797,0.195446,-0.392239,-0.055395,0.120552,-0.616779,-0.074455,-0.011587,-0.639292,-0.077715,0.106091,-0.549932,0.025293,0.091905,-0.729096,-0.032109,0.106394,-0.589500,-0.060802,0.104574,-0.524968,-0.073861,0.000000,-0.567674,0.021058,-0.022961,-0.748523,-0.058022,0.019427,-0.590031,-0.078365,0.033211,-0.515121,-0.070640,-0.102767,-0.555079,0.002461,-0.140675,-0.745414,-0.066316,-0.067349,-0.606402,-0.058181,-0.016393,-0.501916,-0.032073,-0.199674,-0.520692,-0.021738,-0.286303,-0.686501,-0.061474,-0.334864,-0.798560,-0.075994,-0.377958,-0.925823,-0.077969,0.162983,0.132005,0.137460,0.465110,0.072039,0.123143,0.627313,0.051331,0.581151,0.557159
I,0.128915,-0.121491,-0.039523,0.187817,-0.386899,-0.054852,0.123542,-0.612420,-0.075151,-0.003483,-0.636785,-0.079964,0.104441,-0.552165,0.029282,0.094905,-0.726189,-0.027741,0.107351,-0.589784,-0.057748,0.103417,-0.522048,-0.071417,0.000000,-0.572474,0.023916,-0.016944,-0.747015,-0.054749,0.021266,-0.592887,-0.077083,0.033387,-0.514041,-0.070079,-0.101729,-0.561935,0.004099,-0.133114,-0.748407,-0.064341,-0.064288,-0.614702,-0.060988,-0.016152,-0.510860,-0.037656,-0.196614,-0.527561,-0.021014,-0.282839,-0.690985,-0.060522,-0.330607,-0.803041,-0.077547,-0.371262,-0.928528,-0.081102,0.156819,0.128162,0.126560,0.469442,0.070487,0.120092,0.624938,0.049641,0.579259,0.548224
I,0.135286,-0.131114,-0.030327,0.191998,-0.392026,-0.041844,0.125904,-0.611068,-0.060989,0.008169,-0.640283,-0.066217,0.103573,-0.547440,0.037092,0.097208,-0.728934,-0.019124,0.110385,-0.595116,-0.050537,0.106887,-0.521665,-0.065201,0.000000,-0.566445,0.026831,-0.014638,-0.746647,-0.051850,0.027653,-0.594298,-0.079079,0.040902,-0.513680,-0.076389,-0.102690,-0.557483,0.003324,-0.133100,-0.747167,-0.064852,-0.058274,-0.614085,-0.062693,-0.007019,-0.508432,-0.040709,-0.196918,-0.525335,-0.024853,-0.282217,-0.691697,-0.064729,-0.328401,-0.804971,-0.080931,-0.368674,-0.929559,-0.083987,0.154322,0.130766,0.132723,0.475070,0.066466,0.114672,0.626526,0.048207,0.583701,0.555106
I,0.132360,-0.121914,-0.035284,0.190728,-0.388498,-0.048314,0.122706,-0.608521,-0.067191,-0.002955,-0.636829,-0.071213,0.104090,-0.546319,0.027685,0.096652,-0.722599,-0.029364,0.108580,-0.586387,-0.058621,0.104409,-0.517794,-0.071444,0.000000,-0.565459,0.020337,-0.016454,-0.743262,-0.059169,0.023509,-0.586739,-0.081779,0.035469,-0.505668,-0.074695,-0.102982,-0.555303,-0.000412,-0.132382,-0.743172,-0.068989,-0.060162,-0.606162,-0.063465,-0.011270,-0.500325,-0.038580,-0.198794,-0.522560,-0.026082,-0.282922,-0.688550,-0.065525,-0.328025,-0.802600,-0.080324,-0.367611,-0.929980,-0.082307,0.160301,0.136673,0.136757,0.467880,0.069998,0.116991,0.626658,0.047044,0.585247,0.558195
I,0.134566,-0.124585,-0.036055,0.194660,-0.386396,-0.050571,0.121545,-0.603172,-0.070449,-0.007575,-0.625275,-0.075810,0.105793,-0.539512,0.021109,0.098983,-0.718560,-0.034257,0.112916,-0.580150,-0.062557,0.108082,-0.515848,-0.076645,0.000000,-0.561373,0.014125,-0.014084,-0.740697,-0.062912,0.027402,-0.580284,-0.083139,0.037307,-0.504815,-0.076332,-0.103749,-0.553276,-0.005811,-0.133427,-0.740025,-0.072026,-0.060746,-0.596613,-0.063938,-0.013526,-0.488291,-0.038848,-0.200476,-0.523559,-0.030931,-0.286216,-0.688864,-0.070543,-0.332245,-0.801038,-0.085389,-0.372904,-0.927870,-0.088100,0.159219,0.128549,0.137113,0.474372,0.071630,0.124691,0.633332,0.053451,0.589278,0.567787
I,0.135643,-0.116445,-0.038209,0.194894,-0.382610,-0.053056,0.125413,-0.605931,-0.072910,-0.004424,-0.640209,-0.077532,0.106025,-0.539681,0.022584,0.096687,-0.722923,-0.036248,0.112387,-0.589702,-0.066103,0.110588,-0.522017,-0.079678,0.000000,-0.560747,0.016178,-0.017885,-0.744591,-0.063959,0.027264,-0.592571,-0.085437,0.042602,-0.515826,-0.078378,-0.103691,-0.550422,-0.004192,-0.136313,-0.744983,-0.073494,-0.061217,-0.610279,-0.067105,-0.009317,-0.505120,-0.042328,-0.199308,-0.516074,-0.029885,-0.288297,-0.681848,-0.072257,-0.335868,-0.797259,-0.089494,-0.376937,-0.926239,-0.093395,0.164915,0.132976,0.135178,0.469659,0.068267,0.121090,0.633306,0.053011,0.586900,0.559004
I,0.132975,-0.124010,-0.037152,0.194030,-0.394210,-0.048929,0.122086,-0.616664,-0.065572,-0.011212,-0.640996,-0.067118,0.104816,-0.540856,0.030686,0.097896,-0.721268,-0.021398,0.109630,-0.587934,-0.048685,0.105619,-0.524857,-0.061961,0.000000,-0.563673,0.025741,-0.015555,-0.750382,-0.049311,0.024005,-0.596082,-0.070574,0.034739,-0.517969,-0.063238,-0.102125,-0.556406,0.006950,-0.133983,-0.749545,-0.057135,-0.060798,-0.615127,-0.053477,-0.011421,-0.508984,-0.030802,-0.198695,-0.526187,-0.017116,-0.281882,-0.691116,-0.054035,-0.327718,-0.803999,-0.071312,-0.368614,-0.929583,-0.075945,0.164735,0.131328,0.132012,0.459367,0.071215,0.118111,0.623458,0.047026,0.576298,0.551806
I,0.134979,-0.119193,-0.038421,0.193896,-0.387733,-0.054360,0.117948,-0.608704,-0.074989,-0.009849,-0.631692,-0.080876,0.106825,-0.544758,0.020079,0.094459,-0.723543,-0.039016,0.110107,-0.587095,-0.070688,0.110453,-0.516196,-0.086437,0.000000,-0.564317,0.013538,-0.020773,-0.748064,-0.066253,0.020853,-0.593498,-0.087823,0.034971,-0.511524,-0.081744,-0.103496,-0.551875,-0.006612,-0.139791,-0.747619,-0.074700,-0.064848,-0.612418,-0.066537,-0.012436,-0.504628,-0.041679,-0.198816,-0.517017,-0.032181,-0.287376,-0.683220,-0.074006,-0.335986,-0.797884,-0.089537,-0.378563,-0.925575,-0.092860,0.166769,0.128254,0.127090,0.471506,0.075626,0.123432,0.637753,0.047906,0.585192,0.557894
I,0.130095,-0.120759,-0.036577,0.188438,-0.392239,-0.049981,0.119755,-0.615661,-0.068166,-0.007972,-0.633029,-0.071711,0.104904,-0.545991,0.024573,0.096493,-0.727500,-0.029934,0.109201,-0.595258,-0.059022,0.105206,-0.525478,-0.073270,0.000000,-0.567310,0.018423,-0.018627,-0.754522,-0.058886,0.022589,-0.603487,-0.081194,0.035061,-0.518790,-0.074788,-0.102590,-0.558263,-0.001025,-0.136126,-0.750632,-0.065997,-0.062069,-0.622018,-0.063025,-0.010449,-0.516420,-0.041369,-0.198110,-0.525530,-0.025629,-0.283113,-0.690990,-0.063812,-0.328628,-0.805261,-0.081570,-0.368300,-0.929707,-0.086750,0.156130,0.122076,0.116636,0.466749,0.070463,0.116009,0.622583,0.045572,0.575807,0.546684
I,0.130757,-0.123114,-0.036900,0.187400,-0.397329,-0.049170,0.112268,-0.617175,-0.066008,-0.015821,-0.630810,-0.067696,0.104654,-0.544335,0.025232,0.095745,-0.726560,-0.028121,0.107424,-0.593438,-0.056489,0.101928,-0.526673,-0.070684,0.000000,-0.563817,0.019825,-0.018090,-0.748245,-0.055984,0.021715,-0.596942,-0.076753,0.032408,-0.517658,-0.070091,-0.101457,-0.553895,0.001011,-0.136734,-0.748942,-0.061693,-0.065264,-0.622970,-0.055497,-0.017216,-0.519609,-0.032629,-0.197619,-0.522925,-0.023345,-0.282927,-0.689364,-0.059293,-0.328170,-0.804356,-0.074638,-0.368974,-0.929440,-0.078723,0.157192,0.123002,0.111210,0.462490,0.070101,0.119353,0.619653,0.049663,0.575041,0.540088
I,0.134316,-0.121642,-0.041992,0.194343,-0.391909,-0.058406,0.125094,-0.620585,-0.079557,-0.010736,-0.647027,-0.085556,0.104656,-0.551948,0.029107,0.091418,-0.732136,-0.028999,0.105945,-0.600447,-0.060726,0.104280,-0.528488,-0.075164,-0.000000,-0.572298,0.024737,-0.022310,-0.757458,-0.055692,0.018597,-0.607108,-0.080879,0.033671,-0.520554,-0.075097,-0.101899,-0.562670,0.005681,-0.137977,-0.756120,-0.062631,-0.066715,-0.624553,-0.060644,-0.015522,-0.516137,-0.037811,-0.197224,-0.529152,-0.019057,-0.282745,-0.692004,-0.056645,-0.331569,-0.803931,-0.073342,-0.373337,-0.927696,-0.077106,0.165167,0.134043,0.130978,0.458535,0.071053,0.120437,0.622482,0.049391,0.575691,0.545355
I,0.133877,-0.130997,-0.037427,0.193296,-0.400052,-0.052336,0.118889,-0.616765,-0.072747,-0.012659,-0.630809,-0.078626,0.104801,-0.550370,0.026468,0.092914,-0.728912,-0.028600,0.110135,-0.593223,-0.058232,0.110274,-0.522459,-0.072866,0.000000,-0.568875,0.019761,-0.020819,-0.750511,-0.060691,0.021822,-0.598417,-0.085563,0.036907,-0.510354,-0.080428,-0.102551,-0.558438,-0.000423,-0.135920,-0.750447,-0.067919,-0.063666,-0.616719,-0.065095,-0.013171,-0.504655,-0.042596,-0.197431,-0.524864,-0.025967,-0.284395,-0.688960,-0.064649,-0.329864,-0.803911,-0.081732,-0.369420,-0.929263,-0.085971,0.163866,0.130254,0.126155,0.465138,0.074359,0.124723,0.628964,0.050402,0.583597,0.554261
I,0.133130,-0.132109,-0.032534,0.191634,-0.400744,-0.044574,0.121775,-0.619407,-0.062523,-0.005812,-0.633068,-0.066277,0.105008,-0.550990,0.032247,0.096195,-0.729604,-0.020662,0.110938,-0.598746,-0.050277,0.108569,-0.529652,-0.065100,0.000000,-0.570014,0.024172,-0.017046,-0.754474,-0.053361,0.025426,-0.603139,-0.078621,0.039216,-0.516174,-0.073835,-0.102784,-0.561311,0.003290,-0.132829,-0.750461,-0.060918,-0.058797,-0.623907,-0.059085,-0.008182,-0.517967,-0.037800,-0.198902,-0.529128,-0.022513,-0.282217,-0.693583,-0.058625,-0.328203,-0.806797,-0.075043,-0.368708,-0.929545,-0.079147,0.154201,0.125267,0.115125,0.468607,0.070650,0.117335,0.622662,0.047433,0.580757,0.547152
I,0.127680,-0.124408,-0.037685,0.188196,-0.394802,-0.050462,0.125331,-0.619753,-0.068171,-0.001944,-0.642219,-0.071135,0.102543,-0.549316,0.029654,0.093486,-0.727036,-0.022792,0.103739,-0.597329,-0.049911,0.099869,-0.532354,-0.062147,0.000000,-0.568196,0.024856,-0.017556,-0.744527,-0.050271,0.019286,-0.597085,-0.072278,0.031858,-0.517253,-0.065872,-0.100215,-0.558709,0.006447,-0.131897,-0.751639,-0.058791,-0.064303,-0.621080,-0.055619,-0.016335,-0.514005,-0.033140,-0.194319,-0.527855,-0.016976,-0.275454,-0.694136,-0.052800,-0.320046,-0.808339,-0.068315,-0.358234,-0.933632,-0.071827,0.149788,0.129457,0.129019,0.460286,0.069667,0.117644,0.609001,0.048302,0.570564,0.541278
I,0.131518,-0.125999,-0.034590,0.189317,-0.392155,-0.049025,0.118065,-0.615923,-0.069377,-0.006849,-0.629884,-0.075727,0.105115,-0.541885,0.029696,0.094136,-0.723861,-0.025298,0.107708,-0.591970,-0.055446,0.104386,-0.522411,-0.070127,0.000000,-0.562052,0.023025,-0.017993,-0.745934,-0.054432,0.021888,-0.594992,-0.078179,0.033781,-0.513093,-0.073514,-0.102833,-0.553709,0.003184,-0.134554,-0.744246,-0.063093,-0.063012,-0.607890,-0.057946,-0.015070,-0.496793,-0.034472,-0.198715,-0.524991,-0.021663,-0.282527,-0.689367,-0.058996,-0.329780,-0.803497,-0.074426,-0.371376,-0.928482,-0.078175,0.154672,0.123656,0.133344,0.471213,0.071218,0.122172,0.625495,0.051498,0.580259,0.559741
I,0.132752,-0.124228,-0.037133,0.194643,-0.396654,-0.051895,0.127717,-0.620350,-0.071811,-0.001349,-0.637333,-0.077550,0.103634,-0.545541,0.026892,0.094429,-0.728231,-0.028324,0.108211,-0.597788,-0.059261,0.107708,-0.525574,-0.074401,0.000000,-0.567989,0.020644,-0.017580,-0.756317,-0.057792,0.023953,-0.607387,-0.083212,0.040743,-0.517462,-0.078380,-0.101353,-0.561207,0.000997,-0.131176,-0.755198,-0.063839,-0.057892,-0.629548,-0.063265,-0.003796,-0.523142,-0.042727,-0.195962,-0.530654,-0.023807,-0.277394,-0.696689,-0.060080,-0.322655,-0.810191,-0.077618,-0.360753,-0.932661,-0.082725,0.156152,0.127046,0.114217,0.465178,0.067455,0.111531,0.620626,0.044900,0.577573,0.543253
I,0.132320,-0.118055,-0.039429,0.191222,-0.389915,-0.053763,0.118996,-0.615345,-0.072793,-0.012779,-0.634135,-0.076863,0.105583,-0.545569,0.021464,0.091788,-0.726827,-0.035343,0.108563,-0.589627,-0.064526,0.109277,-0.522057,-0.078546,0.000000,-0.562793,0.016047,-0.022998,-0.746360,-0.062079,0.020911,-0.594313,-0.083524,0.036663,-0.518638,-0.077854,-0.102844,-0.549800,-0.002960,-0.142585,-0.743020,-0.071242,-0.067428,-0.608948,-0.064720,-0.014112,-0.505384,-0.040701,-0.197943,-0.515836,-0.027335,-0.286752,-0.681957,-0.067529,-0.335475,-0.797403,-0.082870,-0.378148,-0.925745,-0.086222,0.165708,0.125635,0.128758,0.467473,0.072694,0.124510,0.632888,0.052477,0.581210,0.556080
I,0.130834,-0.133932,-0.035669,0.189482,-0.398632,-0.049009,0.123540,-0.616729,-0.067958,-0.005618,-0.638489,-0.071597,0.104379,-0.550205,0.029912,0.096118,-0.727880,-0.024860,0.110708,-0.593452,-0.052414,0.109257,-0.530329,-0.064864,0.000000,-0.568404,0.023213,-0.016415,-0.749189,-0.054688,0.025730,-0.595919,-0.075826,0.038967,-0.518200,-0.068169,-0.102607,-0.558467,0.002795,-0.131410,-0.747158,-0.064672,-0.057369,-0.612546,-0.059675,-0.006961,-0.505959,-0.035187,-0.197668,-0.525888,-0.022672,-0.282414,-0.692103,-0.061081,-0.325944,-0.806271,-0.076886,-0.363423,-0.931624,-0.079645,0.157780,0.128285,0.132536,0.462550,0.071329,0.118745,0.620051,0.047531,0.576920,0.555208
I,0.136099,-0.121403,-0.037865,0.195557,-0.398227,-0.051219,0.121738,-0.618731,-0.069272,-0.005730,-0.635955,-0.072818,0.106217,-0.553336,0.022775,0.095137,-0.730213,-0.032482,0.111398,-0.596570,-0.061288,0.110626,-0.530904,-0.074993,0.000000,-0.572278,0.016677,-0.018505,-0.753565,-0.061527,0.025531,-0.603323,-0.083848,0.040532,-0.522898,-0.077144,-0.102752,-0.561386,-0.002660,-0.134629,-0.749867,-0.068338,-0.060658,-0.619669,-0.063700,-0.009581,-0.516376,-0.040277,-0.198221,-0.528248,-0.027359,-0.279440,-0.693925,-0.064395,-0.321784,-0.807641,-0.079366,-0.360107,-0.932911,-0.082271,0.156763,0.122156,0.119641,0.462348,0.070549,0.121081,0.619031,0.050536,0.573256,0.544399
I,0.134247,-0.120834,-0.037769,0.195040,-0.386545,-0.053005,0.123338,-0.609097,-0.073903,-0.007400,-0.626687,-0.079770,0.106438,-0.540843,0.024771,0.095944,-0.725043,-0.033732,0.112827,-0.584407,-0.063776,0.111471,-0.511890,-0.077348,0.000000,-0.561893,0.018591,-0.018599,-0.745068,-0.061797,0.024077,-0.586698,-0.084028,0.037476,-0.504997,-0.077474,-0.103372,-0.553945,-0.001181,-0.136862,-0.750406,-0.069458,-0.064155,-0.606519,-0.061077,-0.014784,-0.493214,-0.034717,-0.198630,-0.524029,-0.026383,-0.282263,-0.691205,-0.064599,-0.325678,-0.805322,-0.078000,-0.363277,-0.931681,-0.079508,0.165254,0.129701,0.133677,0.468689,0.074315,0.127629,0.633727,0.053572,0.585374,0.560091
I,0.139281,-0.133102,-0.034291,0.199317,-0.394512,-0.048250,0.127781,-0.611832,-0.068641,-0.000148,-0.635943,-0.075401,0.106833,-0.545137,0.032598,0.097456,-0.727707,-0.022918,0.112966,-0.600131,-0.054704,0.113460,-0.528299,-0.070436,0.000000,-0.567063,0.024964,-0.016585,-0.751022,-0.054140,0.027941,-0.603640,-0.081382,0.044659,-0.517688,-0.078228,-0.103363,-0.560032,0.003896,-0.133647,-0.751725,-0.063975,-0.053883,-0.621525,-0.063985,0.002368,-0.511321,-0.043076,-0.197814,-0.528434,-0.021970,-0.281128,-0.693878,-0.061604,-0.324588,-0.808502,-0.079558,-0.362050,-0.932159,-0.084086,0.156505,0.126458,0.124647,0.467672,0.069615,0.112381,0.623869,0.042767,0.580687,0.556691
I,0.131009,-0.113089,-0.038910,0.193251,-0.386528,-0.053518,0.128068,-0.619135,-0.072572,-0.004985,-0.640199,-0.076942,0.104942,-0.541948,0.024034,0.096569,-0.725241,-0.030838,0.109607,-0.591640,-0.058926,0.107271,-0.520578,-0.071520,0.000000,-0.563301,0.019462,-0.017958,-0.750813,-0.058765,0.022725,-0.598260,-0.081136,0.038388,-0.512054,-0.073863,-0.101712,-0.555120,0.001324,-0.133939,-0.748061,-0.065675,-0.059624,-0.617578,-0.064619,-0.004506,-0.512932,-0.043035,-0.196706,-0.524792,-0.021647,-0.277620,-0.692052,-0.058515,-0.323200,-0.806381,-0.076042,-0.361472,-0.932383,-0.081006,0.164044,0.135286,0.127267,0.460928,0.069409,0.112038,0.623942,0.042903,0.580142,0.550784
I,0.132193,-0.115184,-0.041292,0.193140,-0.393323,-0.055744,0.121987,-0.619326,-0.073675,-0.007430,-0.634754,-0.075487,0.105987,-0.555952,0.016072,0.095022,-0.728254,-0.038739,0.112430,-0.584143,-0.063826,0.111485,-0.528267,-0.076397,0.000000,-0.574918,0.011441,-0.016486,-0.752453,-0.066742,0.026940,-0.591727,-0.082733,0.040317,-0.519719,-0.072332,-0.102955,-0.562792,-0.006786,-0.133101,-0.747642,-0.073712,-0.059596,-0.607018,-0.063454,-0.009416,-0.504877,-0.036941,-0.198903,-0.529928,-0.030624,-0.282487,-0.693697,-0.069655,-0.326573,-0.804637,-0.084165,-0.365073,-0.930979,-0.086963,0.159626,0.124551,0.129893,0.464389,0.071680,0.123143,0.623927,0.051900,0.577474,0.555027
I,0.133226,-0.123174,-0.038849,0.194851,-0.387746,-0.055527,0.123130,-0.608549,-0.077133,-0.007978,-0.623831,-0.084221,0.106797,-0.548221,0.018401,0.094662,-0.725289,-0.040047,0.111540,-0.586117,-0.070257,0.110086,-0.516595,-0.084970,0.000000,-0.567095,0.012267,-0.020494,-0.745801,-0.068913,0.023449,-0.585822,-0.090609,0.035520,-0.502566,-0.083952,-0.104271,-0.555877,-0.007195,-0.141246,-0.746543,-0.077413,-0.064683,-0.606491,-0.071238,-0.012696,-0.497108,-0.046459,-0.199720,-0.520949,-0.031779,-0.287726,-0.686768,-0.073927,-0.333470,-0.800907,-0.090297,-0.374358,-0.927284,-0.093563,0.159494,0.128830,0.126811,0.475730,0.075874,0.124319,0.635099,0.048524,0.590242,0.562006
I,0.137131,-0.123701,-0.032035,0.198412,-0.384024,-0.044519,0.130116,-0.603252,-0.064148,0.007002,-0.639195,-0.069940,0.105282,-0.543928,0.032771,0.094313,-0.725687,-0.023149,0.110759,-0.595328,-0.053758,0.111898,-0.520379,-0.067866,0.000000,-0.563401,0.023524,-0.018525,-0.745489,-0.056344,0.025859,-0.596439,-0.082988,0.043270,-0.509783,-0.079340,-0.104015,-0.554254,0.001054,-0.134859,-0.746129,-0.069460,-0.060108,-0.608988,-0.067646,-0.008264,-0.496160,-0.044979,-0.199578,-0.521531,-0.025903,-0.287909,-0.686764,-0.068178,-0.333600,-0.802131,-0.085657,-0.372772,-0.927923,-0.089385,0.158494,0.134398,0.143847,0.477067,0.069441,0.122578,0.633243,0.053304,0.589858,0.565053
I,0.134449,-0.119081,-0.037168,0.194249,-0.397218,-0.049504,0.121586,-0.624607,-0.066153,-0.008338,-0.638016,-0.067383,0.106600,-0.548844,0.025460,0.095406,-0.728368,-0.028621,0.111158,-0.592788,-0.055853,0.110145,-0.530678,-0.069191,0.000000,-0.568849,0.020211,-0.016628,-0.750143,-0.054382,0.026149,-0.596789,-0.072435,0.038623,-0.525384,-0.064366,-0.102920,-0.556728,0.001165,-0.135455,-0.748993,-0.063047,-0.060754,-0.616361,-0.055888,-0.009353,-0.515262,-0.032292,-0.199710,-0.522664,-0.023139,-0.287279,-0.687844,-0.061033,-0.334564,-0.800140,-0.077351,-0.375176,-0.926953,-0.081959,0.159874,0.122029,0.122758,0.466964,0.071717,0.120489,0.626555,0.049033,0.576617,0.550742
I,0.131459,-0.128020,-0.032721,0.193931,-0.392229,-0.045540,0.134469,-0.617557,-0.064966,0.008154,-0.647148,-0.070815,0.103085,-0.547148,0.035350,0.096117,-0.721567,-0.019512,0.113746,-0.594830,-0.049641,0.117593,-0.526604,-0.063626,-0.000000,-0.568609,0.027151,-0.011370,-0.746850,-0.052069,0.030729,-0.599208,-0.078646,0.046840,-0.514493,-0.074419,-0.103149,-0.562714,0.005449,-0.126220,-0.748829,-0.064272,-0.050572,-0.618921,-0.066540,0.004127,-0.509946,-0.046329,-0.198286,-0.532376,-0.020533,-0.278615,-0.697468,-0.060551,-0.321558,-0.811277,-0.079944,-0.356338,-0.934357,-0.085230,0.162812,0.138180,0.137261,0.464051,0.071782,0.114682,0.625198,0.042955,0.582098,0.556830
I,0.134587,-0.125410,-0.036960,0.195248,-0.389394,-0.051544,0.127665,-0.606823,-0.072226,0.002930,-0.634235,-0.079126,0.103728,-0.544221,0.025326,0.100310,-0.723022,-0.030721,0.109886,-0.592228,-0.060468,0.104135,-0.519231,-0.073709,0.000000,-0.562278,0.018019,-0.012685,-0.738714,-0.059340,0.024010,-0.588626,-0.084224,0.035014,-0.504792,-0.080353,-0.102622,-0.550587,-0.002618,-0.134527,-0.744232,-0.071908,-0.063928,-0.609011,-0.069590,-0.014275,-0.498958,-0.047190,-0.197078,-0.517043,-0.028069,-0.279835,-0.684491,-0.068241,-0.325931,-0.800926,-0.084037,-0.366668,-0.930352,-0.087245,0.153194,0.133360,0.136366,0.473591,0.070613,0.120133,0.625041,0.049633,0.585192,0.557029
I,0.130262,-0.126360,-0.037772,0.191583,-0.392168,-0.053375,0.125315,-0.614940,-0.073628,-0.003088,-0.628023,-0.079771,0.104617,-0.545559,0.023083,0.095618,-0.722795,-0.031049,0.109852,-0.591467,-0.060498,0.108082,-0.523359,-0.075389,-0.000000,-0.564084,0.017443,-0.015488,-0.743620,-0.061019,0.025184,-0.590851,-0.085241,0.037385,-0.504569,-0.080393,-0.102242,-0.553958,-0.001243,-0.130887,-0.743270,-0.068424,-0.055582,-0.612096,-0.067559,-0.004198,-0.504442,-0.046864,-0.197044,-0.521385,-0.024744,-0.281200,-0.688379,-0.064135,-0.325089,-0.804912,-0.083188,-0.363316,-0.931666,-0.089316,0.152687,0.129919,0.123586,0.471130,0.073151,0.113862,0.623643,0.041583,0.585639,0.558110
I,0.141125,-0.131973,-0.029599,0.196513,-0.386444,-0.042173,0.129202,-0.603274,-0.063285,0.009655,-0.631862,-0.071908,0.105623,-0.538034,0.040266,0.096195,-0.720355,-0.015935,0.109064,-0.596332,-0.048802,0.108079,-0.518063,-0.063481,0.000000,-0.556492,0.029926,-0.016164,-0.735996,-0.049384,0.024850,-0.589993,-0.080659,0.041068,-0.501331,-0.080255,-0.104824,-0.549982,0.006581,-0.135182,-0.739832,-0.064214,-0.059367,-0.608336,-0.066938,-0.005084,-0.496386,-0.046684,-0.200654,-0.520537,-0.020745,-0.284867,-0.687532,-0.060271,-0.331617,-0.803909,-0.076840,-0.370544,-0.928815,-0.080093,0.150457,0.134257,0.136275,0.482424,0.069068,0.115221,0.630712,0.046416,0.593436,0.566176
